,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_random_state,param_n_estimators,param_max_features,param_max_depth,param_learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,284.8513053417206,7.323728881075464,0.7947839260101318,0.2524620884182717,1,1,64,100,24.0,0.25,"{'subsample': 1, 'random_state': 1, 'n_estimators': 64, 'max_features': 100, 'max_depth': 24.0, 'learning_rate': 0.25}",-57.055063004217246,-57.701203304954255,-59.42213105406914,-59.82745266935835,-61.356386766706336,-59.07244735986107,1.5400545973450763,2
1,611.7920380115509,2.4161977739978506,1.7762168407440186,0.17364508222981234,1,1,1000,25,14.0,0.1,"{'subsample': 1, 'random_state': 1, 'n_estimators': 1000, 'max_features': 25, 'max_depth': 14.0, 'learning_rate': 0.1}",-48.86314227467792,-50.046842299283504,-51.350592614741394,-51.68734802046905,-51.044597117886404,-50.59850446541166,1.0262581161588553,1
2,134.99213371276855,5.030751967150662,3.631747770309448,0.4953909334723086,0.75,1,2000,5,29.0,1,"{'subsample': 0.75, 'random_state': 1, 'n_estimators': 2000, 'max_features': 5, 'max_depth': 29.0, 'learning_rate': 1}",-520.913971545125,-465.7577998386578,-492.77991973609073,-508.90905950337947,-533.6853615968794,-504.40922244402645,23.575074765691646,5
3,61.84625959396362,1.0951224156339165,1.7373172283172607,0.19951290445766998,0.5,1,500,10,10.0,0.5,"{'subsample': 0.5, 'random_state': 1, 'n_estimators': 500, 'max_features': 10, 'max_depth': 10.0, 'learning_rate': 0.5}",-171.03168233734905,-173.0049316488553,-170.0662210497502,-165.22590250484205,-172.1609094821396,-170.29792940458722,2.724558493393228,4
4,209.83323793411256,3.8523031229773643,0.5351734638214112,0.10406362923869147,1,1,100,50,26.0,1,"{'subsample': 1, 'random_state': 1, 'n_estimators': 100, 'max_features': 50, 'max_depth': 26.0, 'learning_rate': 1}",-150.22803758676895,-157.36815978714998,-171.68381452665437,-156.61737221259202,-155.72301491389263,-158.3240798054116,7.1361135625299275,3
